conversation_id,clean_message,golden_intent,notes
bbb0350930e4cde3526a7f7d71aabd32,I just upgraded (?) to 11.0.2 and performance is terrible. How do I go back to 10.3?,,
ba0f571c37752c59ca9bb6bc1aec9088,Your upgrades are designed to make the hardware obsolete and force us to buy a new phone. Your company’s a scam...,,
6749c8400b781343b8f6691b6c436024,"Hey @115858, big bugs using safari on my iPhone. Really?",,
0e0928dd430d28e67f4b42d4c47a9cb8,I restarted my phone n now all my text messages are gone. I'm gonna throw my phone,,
c23fb8e0e0093a0e08cf2819c97146ba,@115858 ur new update 11.0.2 is draining battery like hell pls fix this asap,,
5cec0d9641ba43abeb37eb80bd07c486,iPhone 7 and the one before the new update.,,
f4caca75ea099cf7d938e1d0ff3c5054,Yes,,
b81f2e962771b7501163530bf6890338,for some reason my iMessage/FaceTime isn't working and I can't send texts to people. Please can you help me figure this out,,
0d4b81c3b169f458c009ee4458075731,what have u done with iso 11 4 iPhone 6 users? the software makes the 📞 run slow it’s like a💡 in energy save mode takes 4ever,,
c41c28463fb76bdb60b71c8f34129204,iPhone 6s,,
0ec13695948ff91796055dc392472fb6,100-92% in a matter of minutes... fuck you @115858,,
a039fadc3ec3aad1e9c8d0e7f426fb3c,"my phone keeps turning brightness up, wifi on, and bluetooth on. My phone died and wouldnt turn on for a while. ios 11 👎🏼",,
435bf5e5bd3b0472d3355f0d02b28e01,@2310 @115858 the new iOS 11 update is shitty. The phone has become slow and crashes all the apps. #dosomethingaboutit,,
ded9608368026a395a3da4fe8822fd81,you updated the update but still didn’t fix it so that when I use the volume controls it works for my ringer sounds.,,
e8935433ac1100a3123db891168f6bf5,"this update has frozen my phone about 30 times in 2 days, phone calls have no sounds and don’t ring...very poor from you guys",,
ceb42088bf6d792cf7187be791755bab,this message came up when using MyFitnessPal app? I didn't click install. Can you help? Thx! https://t.co/s3Ckidcwjb,,
f01c60da29f59a155caf3f3020f96d28,@AppleSupport Oooh haha I'll let you off lol,,
9c1b8fcdf6d9b1773519f96025dd2cb5,"The new update from @115858 has been a disaster! Very buggy, apps not working properly very disappointing",,
1780a211de02d8f9277f9976d58607bf,Really?.?? @AppleSupport https://t.co/4V2gFlqOO2,,
c22e4a429831c90bbf69373f125cdedd,"apple pencil has stopped working despite being charged and connected to ipad, any advice?",,
783766221aed48ee693b6a3f0f16e8f5,"is Apple going to fix Bluetooth problems...like soon? I can’t connect in my car (a 4 days old iPhone 7 Plus, iOS 11.0.2) 🤧",,
164fe5fc428249767c57b31045372917,When will iPhone X come to Saudi Arabia? I need one,,
388976bebcca6db405872074ab361389,I got 2 MacBook pros 2016 and both have had consistent problems with the touch bar and screen since I got them in April smh,,
767c3db8d85dfa05cbd54d5e87a636da,Again @115858 @116333 Wth?!? https://t.co/M7wHYj4Crx,,
9a6808b9c2b2556f5ce135545211fac8,please release some update my iphone battery is draining so fast even 1.5hrs battery back up seems impossible on 11.0.2,,
d88c9d80d7ccb961f7ee415b7be1590d,I am still getting the notification as normal. But the icon is affected. The twitter notification is the same way.,,
79861e34c4cf0caab9bdfeb48c405e31,um hi @115858 please explain why i opened my computer to this today 😁👍 https://t.co/oxAq7OTX6s,,
addde08e682f8a975cd19bb53cf3ea3c,fix the battery life @115858 pls,,
70f352dd860bc071bff87b7bf58bcb95,"hi, please tell me if iPhones battery life starts decreasing if it gets overcharged?My batt dies so quickly since last 2 weeks",,
c0a2516a347f7f8d95e5d0df5fe5a388,How do u find a lost apple item @AppleSupport @2854,,
afddc2b58bd200d994f9ddd0d2afc716,(It's the correct page.) https://t.co/qion4qoY4Z,,
756843feb35acb0644dbfe6e874cf1f8,WTF happened to my battery life on my 7 plus????? This new iOS update is AWFUL! FIX IT!!!!,,
bf491a7383bbaf3d8e9853273b1a9187,I’ve tried holding power button for 20seconds releasing then pressing home button but nothing happens no change in what is on the display,,
381520c51bd3211fba54643a97e208e5,"My Hue Dimmer won’t configure Button 2. Did a reset, added it again etc. Other buttons work, just 2 won’t.",,
89547996eb9043c897aa13206793b04e,HUGE THANKS TO THE @115858 UPDATE FOR SCREWING MY PHONE TO SHREDS. #whatkindofsickjokeisthis #glitchcity,,
38655df491a616ebfaf2047f551471f5,@AppleSupport MacOS High Sierra works really bad in macbook pro 15 late 2013 and iOS 11.0.2 keyboards are really slow. 😒😒,,
ecc6e82c039f81a86cb736595112044f,bought 12.9 inch iPad Pro. For some reason Japanese language input with “flick” is disabled. How can I enable it?,,
c8c88a64f3eb37b4542e4366ac1041a5,"No, just backing up for along time and no massage at all",,
